Student Country,Question Level,Topic,Subtopic,Keywords,Student ID,Question ID,Type of Answer
3,1,7,16,191,1247,647,1
3,1,7,16,191,511,647,1
3,1,7,16,191,511,647,1
3,1,7,16,191,420,647,0
2,1,7,16,191,80,647,1
0,1,7,16,191,311,647,0
0,1,7,16,191,311,647,0
2,0,7,16,57,90,648,1
3,0,7,16,57,422,648,1
2,1,7,16,192,128,650,1
3,1,7,16,192,415,650,1
3,1,7,16,192,1247,650,0
3,1,7,16,192,509,650,0
3,1,7,16,192,1179,650,1
3,1,7,16,192,71,650,0
3,1,7,16,192,422,650,0
3,1,7,16,192,411,650,1
0,1,7,16,192,311,650,0
3,1,7,16,192,986,651,1
3,1,7,16,192,406,651,1
3,1,7,16,192,71,651,0
3,1,7,16,192,422,651,0
3,1,7,16,176,455,652,1
3,1,7,16,176,455,652,1
3,1,7,16,176,510,652,0
3,1,7,16,176,511,652,1
3,1,7,16,176,166,652,0
3,1,7,16,176,422,652,1
2,1,7,16,176,80,652,1
1,1,7,16,176,600,652,1
1,1,7,16,176,598,652,1
0,1,7,16,176,311,652,1
0,1,7,16,176,311,652,1
3,1,7,16,177,979,653,1
3,1,7,16,177,524,653,1
3,1,7,16,177,71,653,0
3,1,7,16,177,52,653,1
3,1,7,16,177,72,653,0
0,1,7,16,177,311,653,1
2,1,3,4,184,1049,657,0
3,1,3,4,184,352,657,0
3,1,3,4,184,174,657,0
3,1,3,4,184,37,657,1
1,1,3,4,184,177,657,0
1,1,3,4,184,178,657,0
1,1,3,4,184,634,657,1
2,1,3,4,261,1026,658,0
2,1,3,4,261,1049,658,0
3,1,3,4,261,1011,658,1
3,1,3,4,261,1487,658,0
2,1,3,4,261,80,658,0
1,1,3,4,261,176,658,1
3,0,3,4,264,351,660,0
2,1,3,4,184,239,661,1
2,1,3,4,184,239,661,1
2,1,3,4,184,1049,661,0
3,1,3,4,184,165,661,0
1,1,3,4,184,626,661,0
1,1,3,4,184,626,661,0
3,1,3,4,184,349,661,1
3,1,3,4,184,174,661,0
3,1,3,4,184,37,661,1
1,1,3,4,184,176,661,0
5,0,4,0,300,625,662,1
5,0,4,0,300,625,662,0
5,0,4,0,300,625,662,0
5,0,4,0,300,625,662,0
5,0,4,0,300,625,663,0
5,0,4,0,300,625,664,0
3,1,4,0,300,351,665,1
2,1,4,0,300,218,665,0
2,1,4,0,300,203,665,1
2,1,4,0,300,199,665,1
3,1,4,0,300,344,665,1
4,1,4,0,300,985,665,0
3,1,4,0,300,510,665,1
3,1,4,0,300,483,665,1
3,1,4,0,300,189,665,0
3,1,4,0,300,406,665,0
3,1,4,0,300,359,665,0
3,1,4,0,300,37,665,1
1,1,4,0,300,176,665,1
1,1,4,0,300,177,665,1
3,1,4,0,300,351,666,1
3,1,4,0,300,351,666,1
3,1,4,0,300,351,666,1
2,1,4,0,300,203,666,1
3,1,4,0,300,510,666,0
3,1,4,0,300,524,666,1
3,1,4,0,300,197,666,0
3,1,4,0,300,1274,666,0
3,1,4,0,300,406,666,0
3,1,4,0,300,509,666,1
3,1,4,0,300,509,666,1
3,1,4,0,300,525,666,0
3,1,4,0,300,71,666,0
2,1,4,0,300,219,666,1
2,1,4,0,300,80,666,0
3,1,4,0,300,142,666,0
1,1,4,0,300,198,666,0
2,1,4,0,300,204,666,1
5,1,4,0,300,625,666,1
5,1,4,0,300,625,666,0
3,1,4,0,300,624,666,1
3,1,4,0,300,351,667,1
2,1,4,0,300,202,667,0
2,1,4,0,300,218,667,1
2,1,4,0,300,200,667,0
1,1,4,0,300,175,667,1
3,1,4,0,300,510,667,0
3,1,4,0,300,524,667,0
3,1,4,0,300,197,667,0
3,1,4,0,300,483,667,1
3,1,4,0,300,406,667,0
3,1,4,0,300,525,667,0
3,1,4,0,300,71,667,0
3,1,4,0,300,64,667,0
3,1,4,0,300,1484,667,1
2,1,4,0,300,219,667,0
3,1,4,0,300,142,667,0
1,1,4,0,300,177,667,0
5,1,4,0,300,625,667,1
5,1,4,0,300,625,667,0
5,1,4,0,300,625,667,0
3,1,4,0,300,351,668,1
2,1,4,0,300,202,668,0
2,1,4,0,300,200,668,0
4,1,4,0,300,985,668,1
4,1,4,0,300,985,668,1
3,1,4,0,300,510,668,0
3,1,4,0,300,524,668,1
3,1,4,0,300,1274,668,0
3,1,4,0,300,509,668,0
3,1,4,0,300,525,668,0
3,1,4,0,300,71,668,1
3,1,4,0,300,64,668,0
3,1,4,0,300,359,668,0
2,1,4,0,300,80,668,0
2,1,4,0,300,204,668,0
3,0,11,12,158,1557,670,1
3,0,11,12,158,1557,670,0
3,1,11,12,158,1481,671,0
3,1,11,12,158,168,672,1
3,0,11,12,158,552,673,0
3,0,11,12,158,1557,673,0
3,0,11,12,158,1557,673,0
3,0,11,12,158,1557,674,0
3,0,11,12,158,1557,674,1
3,0,11,12,158,1557,674,1
3,0,11,6,73,1557,675,0
3,0,11,6,73,1557,676,1
3,0,11,6,73,1557,676,0
3,0,11,6,73,552,677,0
3,0,11,6,73,1557,677,1
3,0,11,6,73,1557,677,0
3,1,11,12,158,168,678,0
3,1,11,12,158,1565,678,1
3,1,11,12,158,351,679,0
3,1,11,12,158,168,679,0
3,1,11,12,158,1565,679,0
1,1,11,12,158,181,679,0
3,1,11,12,158,1481,679,0
3,1,11,12,137,1565,680,0
3,1,11,12,137,1564,680,0
3,1,11,12,137,41,681,1
3,1,11,12,137,1561,681,1
3,1,11,12,137,1481,681,0
3,1,11,12,137,1509,682,1
3,1,11,12,137,1564,682,0
3,0,11,6,72,552,683,0
3,0,11,6,72,1557,683,0
3,0,11,6,72,1557,684,1
3,0,11,6,72,1557,684,0
3,1,11,12,137,351,685,1
3,1,11,12,137,1509,685,0
3,1,11,12,137,1565,685,0
3,1,11,12,137,1564,685,1
3,1,11,12,137,1481,685,0
3,1,11,12,137,1565,686,0
3,1,11,12,137,1564,686,0
3,1,11,12,137,1481,686,1
3,0,11,12,137,1557,687,0
3,0,11,12,137,1557,688,1
3,0,11,12,137,1557,688,1
3,0,11,12,158,1557,693,1
3,0,11,12,158,1557,693,1
3,0,11,12,158,1557,694,1
3,0,11,12,158,1557,694,0
0,1,0,1,228,576,695,0
3,1,0,1,228,26,695,0
3,1,0,1,228,71,695,0
2,1,0,1,228,551,695,0
0,0,0,1,25,576,696,0
2,0,0,1,25,582,696,0
0,1,0,1,230,576,697,1
0,1,0,1,230,576,697,0
2,1,0,1,230,81,697,1
3,1,0,1,230,378,697,1
3,1,0,1,230,26,697,1
3,1,0,1,230,26,697,1
3,1,0,1,230,71,697,0
2,1,0,1,230,751,697,0
3,1,0,1,230,28,697,0
3,1,0,1,234,378,698,1
3,1,0,1,234,26,698,0
3,1,0,1,234,64,698,0
2,1,0,1,234,80,698,0
2,1,0,1,234,80,698,1
2,1,0,1,234,582,698,0
0,1,0,1,26,576,699,0
0,1,0,1,26,576,699,0
0,1,0,1,26,576,699,0
0,1,0,1,26,576,699,0
2,1,0,1,26,81,699,0
3,1,0,1,26,470,699,1
2,1,0,1,26,751,699,1
3,1,0,1,26,28,699,0
3,1,0,1,26,37,699,1
3,1,0,1,26,28,699,1
3,1,0,1,37,470,700,0
2,1,0,1,37,551,700,0
2,1,0,1,37,582,700,0
2,1,0,1,37,751,700,1
3,1,0,1,37,28,700,1
3,1,0,1,37,28,700,1
2,1,0,1,229,81,701,0
2,1,0,1,229,81,701,0
3,1,0,1,229,378,701,1
3,1,0,1,229,378,701,1
3,1,0,1,229,69,701,1
3,1,0,1,229,26,701,1
3,1,0,1,229,470,701,1
3,1,0,1,229,166,701,0
3,1,0,1,229,71,701,1
2,1,0,1,229,551,701,1
2,1,0,1,229,80,701,1
2,1,0,1,229,751,701,0
3,1,0,1,229,28,701,1
3,1,0,1,229,37,701,0
0,0,0,1,25,576,702,0
0,0,0,1,25,576,702,0
3,0,0,1,25,552,702,0
3,0,0,1,25,776,702,0
3,0,0,1,25,776,702,1
2,0,0,1,25,582,702,0
3,1,0,1,235,69,703,1
3,1,0,1,235,549,703,0
3,1,0,1,235,166,703,0
3,1,0,1,235,64,703,0
3,1,0,1,235,776,703,0
2,1,0,1,235,80,703,0
2,1,0,1,235,751,703,1
2,1,0,1,235,751,703,1
3,1,0,1,235,37,703,1
3,1,0,1,235,28,703,0
2,1,6,11,297,91,714,0
3,1,6,11,297,64,714,1
3,1,6,11,297,411,714,0
3,1,6,11,297,1481,714,1
2,1,3,4,354,239,717,0
1,1,3,4,354,626,717,1
1,1,3,4,354,626,717,1
1,1,3,4,354,626,717,0
3,1,3,4,354,483,717,0
3,1,3,4,354,71,717,1
2,1,3,4,354,751,717,0
3,0,6,11,327,1561,718,0
3,1,6,11,142,1552,719,0
3,1,6,11,142,37,719,1
3,1,3,4,276,351,720,1
3,1,3,4,276,344,720,0
1,1,3,4,276,175,720,0
3,1,3,4,276,349,720,0
3,1,3,4,276,1487,720,1
3,1,3,4,276,918,720,0
3,1,3,4,276,71,720,1
3,1,3,4,276,71,720,1
1,1,3,4,276,176,720,0
1,1,3,4,276,178,720,0
3,1,3,4,275,351,721,0
3,1,3,4,275,351,721,0
1,1,3,4,275,175,721,0
3,1,3,4,275,174,721,0
3,1,3,4,275,1564,721,0
1,1,3,4,275,176,721,1
1,1,3,4,275,178,721,1
3,1,6,11,142,918,722,0
2,1,6,11,327,200,723,0
3,1,6,11,327,1564,723,0
3,1,6,11,327,411,723,0
3,1,6,11,327,37,723,1
3,0,6,11,355,168,724,1
3,0,6,11,355,411,724,0
3,0,3,4,347,351,727,0
2,1,3,4,272,1026,729,1
3,1,3,4,272,349,729,0
3,1,3,4,272,1487,729,1
3,1,3,4,272,174,729,1
3,1,3,4,272,189,729,1
3,1,3,4,272,64,729,1
3,1,3,4,272,71,729,0
3,1,3,4,272,407,729,0
2,1,3,4,272,80,729,1
1,1,3,4,272,176,729,0
3,1,3,4,263,351,730,0
3,1,3,4,263,165,730,0
4,1,3,4,263,985,730,0
3,1,3,4,263,349,730,0
3,1,3,4,263,174,730,0
2,1,3,4,263,80,730,0
3,1,3,4,263,37,730,0
1,1,3,4,263,177,730,0
1,1,3,4,263,176,730,1
1,1,3,4,263,176,730,0
3,0,6,11,355,168,732,0
3,0,6,11,355,1565,732,0
3,0,6,11,355,1561,732,0
2,1,6,11,297,200,733,1
2,1,6,11,297,91,733,0
3,1,6,11,297,455,733,1
3,1,6,11,297,411,733,0
3,1,6,11,297,37,733,1
3,1,3,4,262,344,734,0
1,1,3,4,262,175,734,0
3,1,3,4,262,349,734,0
3,1,3,4,262,1487,734,0
2,1,3,4,262,751,734,0
1,1,3,4,262,177,734,0
1,1,3,4,262,177,734,1
1,1,3,4,262,178,734,0
3,1,3,4,262,1481,734,0
3,1,3,4,263,351,735,1
3,1,3,4,263,344,735,0
1,1,3,4,263,626,735,0
3,1,3,4,263,349,735,0
3,1,3,4,263,349,735,0
3,1,3,4,263,189,735,0
3,1,3,4,263,71,735,1
3,1,3,4,263,64,735,1
3,1,3,4,263,37,735,1
1,1,3,4,263,176,735,0
1,1,3,4,263,177,735,0
2,1,9,13,171,1022,736,0
3,1,9,13,171,1505,736,0
2,1,9,13,171,80,736,1
2,1,9,13,171,80,736,1
3,1,9,13,169,1505,737,0
2,1,9,13,123,1022,738,0
2,1,9,13,123,80,738,1
3,0,9,13,169,1525,740,0
2,1,9,13,123,80,741,0
3,1,9,13,75,1505,742,0
2,1,9,13,75,80,742,0
2,1,9,13,75,1022,743,0
3,1,9,13,75,1505,743,0
3,1,9,13,75,1525,743,0
3,1,9,13,99,1505,744,1
3,1,9,13,99,1525,744,0
2,1,9,13,99,80,744,0
3,0,9,13,74,1525,746,0
3,0,9,13,74,1525,747,0
3,0,9,13,253,1525,749,0
3,0,9,13,292,1525,750,0
3,0,9,13,292,1525,751,0
3,1,3,4,256,351,752,1
1,1,3,4,256,626,752,1
3,1,3,4,256,483,752,1
3,1,3,4,256,349,752,1
2,1,3,4,256,80,752,1
1,1,3,4,256,176,752,1
3,1,3,4,102,351,753,1
1,1,3,4,102,626,753,1
3,1,3,4,102,349,753,0
3,1,3,4,102,174,753,0
3,1,3,4,102,71,753,1
3,1,3,4,102,1564,753,0
1,1,3,4,102,178,753,0
1,1,3,4,102,178,753,0
2,1,6,7,21,80,756,1
2,1,6,7,21,80,756,1
2,1,6,7,151,80,757,0
3,1,6,7,151,1481,757,0
3,1,10,20,97,1525,760,0
0,1,10,20,97,913,761,1
0,1,10,20,97,913,761,0
0,1,10,20,97,913,761,1
3,1,10,20,97,775,761,0
3,1,10,20,97,1525,761,0
3,0,10,20,43,1525,763,0
3,1,10,20,1,26,765,1
2,1,10,20,1,80,765,1
3,1,10,20,96,1525,766,0
0,1,10,20,96,913,767,0
3,1,10,20,96,1518,767,1
3,1,10,20,96,1525,767,0
3,0,10,20,18,1525,769,0
3,0,10,20,18,1525,770,0
0,1,10,20,97,913,771,0
0,1,10,20,97,913,771,0
0,1,10,20,97,913,771,1
3,1,10,20,97,71,771,1
0,1,10,20,97,913,773,1
0,1,10,20,97,913,773,1
3,1,10,20,97,775,773,0
3,1,10,20,97,37,773,0
3,1,10,20,97,1481,773,0
3,0,10,20,97,1525,774,0
3,0,10,20,97,1525,775,0
3,1,7,15,138,956,776,0
3,1,7,15,138,1271,776,1
1,1,7,15,138,876,776,1
4,1,7,15,138,969,776,0
3,1,7,15,138,168,776,0
3,1,7,15,138,168,776,1
3,1,7,15,138,168,776,1
3,1,7,15,138,168,776,1
3,1,7,15,138,1252,776,0
3,1,7,15,138,972,776,0
3,1,7,15,138,972,776,0
3,1,7,15,138,972,776,0
3,1,7,15,138,1517,776,1
3,1,7,15,138,378,776,1
3,1,7,15,138,1093,776,1
3,1,7,15,138,1194,776,1
3,1,7,15,138,1157,776,0
3,1,7,15,138,1256,776,0
3,1,7,15,138,1219,776,0
3,1,7,15,138,1219,776,0
3,1,7,15,138,1219,776,0
3,1,7,15,138,1219,776,0
3,1,7,15,138,1219,776,0
3,1,7,15,138,1219,776,1
3,1,7,15,138,509,776,1
3,1,7,15,138,509,776,1
3,1,7,15,138,1135,776,1
3,1,7,15,138,1146,776,0
3,1,7,15,138,394,776,0
3,1,7,15,138,1334,776,0
3,1,7,15,138,890,776,1
3,1,7,15,138,1350,776,0
3,1,7,15,138,394,776,1
3,1,7,15,138,890,776,0
3,1,7,15,138,1087,776,0
3,1,7,15,138,1109,776,0
3,1,7,15,138,1173,776,0
3,1,7,15,138,1173,776,0
3,1,7,15,138,1140,776,0
3,1,7,15,138,1146,776,0
3,1,7,15,138,966,776,0
3,1,7,15,138,966,776,0
3,1,7,15,138,1077,776,0
3,1,7,15,138,1444,776,0
3,1,7,15,138,468,776,1
2,1,7,15,138,899,776,0
6,1,7,15,138,1220,776,1
6,1,7,15,138,1220,776,1
6,1,7,15,138,1220,776,1
6,1,7,15,138,1220,776,1
6,1,7,15,138,1220,776,1
6,1,7,15,138,1220,776,1
1,1,7,15,138,884,776,0
1,1,7,15,138,884,776,1
1,1,7,15,138,884,776,1
1,1,7,15,138,884,776,0
1,1,7,15,138,851,776,0
1,1,7,15,138,851,776,0
1,1,7,15,138,851,776,0
1,1,7,15,138,1324,776,1
1,1,7,15,138,1322,776,1
1,1,7,15,138,1322,776,0
1,1,7,15,138,1322,776,1
1,1,7,15,138,840,776,1
1,1,7,15,138,634,776,1
3,0,7,15,193,1271,777,1
2,0,7,15,193,91,777,0
2,0,7,15,193,91,777,1
3,0,7,15,193,1229,777,1
3,0,7,15,193,168,777,1
3,0,7,15,193,168,777,0
3,0,7,15,193,979,777,1
3,0,7,15,193,972,777,0
3,0,7,15,193,1352,777,1
3,0,7,15,193,1082,777,0
3,0,7,15,193,1517,777,0
3,0,7,15,193,1517,777,0
3,0,7,15,193,1517,777,1
3,0,7,15,193,378,777,1
3,0,7,15,193,1351,777,1
3,0,7,15,193,1351,777,1
3,0,7,15,193,394,777,1
3,0,7,15,193,1179,777,1
3,0,7,15,193,986,777,1
3,0,7,15,193,986,777,1
3,0,7,15,193,986,777,0
3,0,7,15,193,986,777,1
3,0,7,15,193,1146,777,0
3,0,7,15,193,1132,777,0
3,0,7,15,193,1288,777,0
3,0,7,15,193,1126,777,1
3,0,7,15,193,1411,777,1
3,0,7,15,193,1135,777,0
3,0,7,15,193,1185,777,1
1,0,7,15,193,1308,777,1
1,0,7,15,193,1291,777,0
3,0,7,15,193,1402,777,0
1,0,7,15,193,840,777,1
2,0,7,15,193,81,778,0
2,0,7,15,193,91,778,0
2,0,7,15,193,91,778,0
1,0,7,15,193,1311,778,0
1,0,7,15,193,876,778,0
3,0,7,15,193,1252,778,0
3,0,7,15,193,967,778,1
3,0,7,15,193,972,778,0
3,0,7,15,193,1517,778,0
3,0,7,15,193,378,778,0
3,0,7,15,193,1338,778,1
3,0,7,15,193,1150,778,0
3,0,7,15,193,1351,778,1
3,0,7,15,193,898,778,1
3,0,7,15,193,473,778,0
3,0,7,15,193,986,778,0
3,0,7,15,193,1179,778,1
3,0,7,15,193,986,778,0
3,0,7,15,193,1375,778,0
3,0,7,15,193,986,778,1
3,0,7,15,193,1146,778,0
3,0,7,15,193,1411,778,1
3,0,7,15,193,1080,778,0
3,0,7,15,193,1427,778,1
3,0,7,15,193,1135,778,0
3,0,7,15,193,1135,778,0
3,0,7,15,193,1427,778,0
2,0,7,15,193,955,778,0
1,0,7,15,193,1308,778,1
1,0,7,15,193,1308,778,1
1,0,7,15,193,1305,778,0
1,0,7,15,193,1292,778,1
1,0,7,15,193,1292,778,0
1,0,7,15,193,1291,778,0
3,0,7,15,193,72,778,0
1,0,7,15,193,840,778,1
1,0,7,15,193,840,778,1
3,0,7,15,283,1271,779,0
3,0,7,15,283,1271,779,0
2,0,7,15,283,81,779,0
2,0,7,15,283,81,779,0
2,0,7,15,283,1091,779,0
3,0,7,15,283,168,779,1
3,0,7,15,283,1252,779,1
3,0,7,15,283,967,779,1
3,0,7,15,283,972,779,0
3,0,7,15,283,979,779,1
3,0,7,15,283,972,779,0
3,0,7,15,283,1082,779,1
3,0,7,15,283,1517,779,1
3,0,7,15,283,1517,779,0
3,0,7,15,283,1517,779,1
3,0,7,15,283,473,779,0
3,0,7,15,283,986,779,1
3,0,7,15,283,986,779,1
3,0,7,15,283,1375,779,1
3,0,7,15,283,1375,779,1
3,0,7,15,283,1132,779,1
3,0,7,15,283,1135,779,0
3,0,7,15,283,1353,779,1
3,0,7,15,283,1334,779,0
3,0,7,15,283,1427,779,0
3,0,7,15,283,1135,779,0
3,0,7,15,283,1135,779,0
3,0,7,15,283,1411,779,1
3,0,7,15,283,1185,779,1
1,0,7,15,283,1322,779,1
1,0,7,15,283,1289,779,0
3,0,7,15,283,72,779,0
1,0,7,15,283,840,779,1
1,0,7,15,283,840,779,1
3,1,7,15,141,1143,780,1
3,1,7,15,141,1143,780,1
2,1,7,15,141,91,780,0
1,1,7,15,141,876,780,1
3,1,7,15,141,1076,780,0
3,1,7,15,141,168,780,0
3,1,7,15,141,168,780,1
3,1,7,15,141,168,780,1
3,1,7,15,141,168,780,1
3,1,7,15,141,167,780,1
3,1,7,15,141,972,780,0
3,1,7,15,141,979,780,0
3,1,7,15,141,972,780,0
3,1,7,15,141,972,780,0
3,1,7,15,141,1093,780,1
3,1,7,15,141,1194,780,0
3,1,7,15,141,1182,780,0
3,1,7,15,141,1253,780,0
3,1,7,15,141,1219,780,0
3,1,7,15,141,1219,780,0
3,1,7,15,141,1219,780,0
3,1,7,15,141,1219,780,1
3,1,7,15,141,525,780,0
3,1,7,15,141,1135,780,1
3,1,7,15,141,898,780,0
3,1,7,15,141,394,780,0
3,1,7,15,141,1080,780,1
3,1,7,15,141,473,780,0
3,1,7,15,141,1087,780,1
3,1,7,15,141,1087,780,1
3,1,7,15,141,1109,780,0
3,1,7,15,141,966,780,0
3,1,7,15,141,966,780,0
3,1,7,15,141,1195,780,0
3,1,7,15,141,890,780,1
3,1,7,15,141,1173,780,0
6,1,7,15,141,1220,780,1
6,1,7,15,141,1220,780,0
6,1,7,15,141,1220,780,1
6,1,7,15,141,1220,780,1
6,1,7,15,141,1220,780,1
6,1,7,15,141,1220,780,1
6,1,7,15,141,1220,780,1
6,1,7,15,141,1220,780,1
6,1,7,15,141,1220,780,0
6,1,7,15,141,1220,780,1
6,1,7,15,141,1220,780,1
6,1,7,15,141,1220,780,1
6,1,7,15,141,1220,780,1
6,1,7,15,141,1220,780,0
6,1,7,15,141,1220,780,1
1,1,7,15,141,753,780,1
1,1,7,15,141,753,780,1
1,1,7,15,141,884,780,1
1,1,7,15,141,884,780,0
1,1,7,15,141,851,780,0
1,1,7,15,141,851,780,1
2,1,7,15,141,955,780,1
2,1,7,15,141,958,780,0
1,1,7,15,141,1322,780,1
1,1,7,15,141,1322,780,1
1,1,7,15,141,1322,780,0
1,1,7,15,141,1322,780,0
1,1,7,15,141,1289,780,0
1,1,7,15,141,1289,780,0
1,1,7,15,141,1292,780,1
1,1,7,15,141,885,780,0
1,1,7,15,141,840,780,1
3,1,7,15,141,1095,780,0
2,0,7,15,277,81,781,0
2,0,7,15,277,81,781,0
2,0,7,15,277,91,781,1
3,0,7,15,277,168,781,1
3,0,7,15,277,168,781,0
3,0,7,15,277,1252,781,1
3,0,7,15,277,967,781,1
3,0,7,15,277,972,781,0
3,0,7,15,277,1352,781,1
3,0,7,15,277,1082,781,1
3,0,7,15,277,1517,781,1
3,0,7,15,277,1517,781,1
3,0,7,15,277,1517,781,0
3,0,7,15,277,378,781,1
3,0,7,15,277,483,781,1
3,0,7,15,277,1093,781,0
3,0,7,15,277,1351,781,1
3,0,7,15,277,1351,781,0
3,0,7,15,277,1256,781,1
3,0,7,15,277,986,781,1
3,0,7,15,277,986,781,1
3,0,7,15,277,986,781,0
3,0,7,15,277,1135,781,0
3,0,7,15,277,1126,781,1
3,0,7,15,277,1420,781,1
3,0,7,15,277,1411,781,1
3,0,7,15,277,1427,781,0
3,0,7,15,277,1353,781,1
3,0,7,15,277,1334,781,0
3,0,7,15,277,1135,781,0
3,0,7,15,277,1428,781,0
1,0,7,15,277,1308,781,1
1,0,7,15,277,1292,781,1
1,0,7,15,277,1291,781,0
3,0,7,15,277,1402,781,1
1,0,7,15,277,840,781,1
3,0,7,15,193,1339,782,1
3,0,7,15,193,1271,782,1
3,0,7,15,193,1271,782,0
1,0,7,15,193,876,782,1
3,0,7,15,193,168,782,0
3,0,7,15,193,168,782,0
3,0,7,15,193,1252,782,1
3,0,7,15,193,967,782,1
3,0,7,15,193,972,782,0
3,0,7,15,193,1517,782,1
3,0,7,15,193,1517,782,0
3,0,7,15,193,1338,782,0
3,0,7,15,193,1150,782,0
3,0,7,15,193,1351,782,0
3,0,7,15,193,1256,782,1
3,0,7,15,193,898,782,1
3,0,7,15,193,473,782,0
3,0,7,15,193,986,782,1
3,0,7,15,193,986,782,1
3,0,7,15,193,986,782,1
3,0,7,15,193,986,782,1
3,0,7,15,193,986,782,0
3,0,7,15,193,1277,782,1
3,0,7,15,193,1288,782,1
3,0,7,15,193,1126,782,1
3,0,7,15,193,1427,782,0
3,0,7,15,193,1080,782,1
3,0,7,15,193,1334,782,0
3,0,7,15,193,1427,782,1
3,0,7,15,193,1135,782,0
3,0,7,15,193,403,782,0
3,0,7,15,193,1428,782,1
2,0,7,15,193,955,782,0
1,0,7,15,193,1308,782,1
1,0,7,15,193,1308,782,1
3,0,7,15,193,1402,782,1
3,0,7,15,193,72,782,0
1,0,7,15,193,840,782,0
3,0,7,15,140,1339,783,1
0,0,7,15,140,913,783,1
3,0,7,15,140,1271,783,1
3,0,7,15,140,1271,783,1
2,0,7,15,140,81,783,0
2,0,7,15,140,81,783,1
2,0,7,15,140,81,783,0
2,0,7,15,140,91,783,1
1,0,7,15,140,1311,783,1
3,0,7,15,140,1229,783,0
3,0,7,15,140,168,783,1
3,0,7,15,140,972,783,0
3,0,7,15,140,979,783,1
3,0,7,15,140,1082,783,1
3,0,7,15,140,1517,783,1
3,0,7,15,140,1517,783,0
3,0,7,15,140,1517,783,1
3,0,7,15,140,1093,783,0
3,0,7,15,140,1338,783,0
3,0,7,15,140,986,783,1
3,0,7,15,140,986,783,1
3,0,7,15,140,986,783,1
3,0,7,15,140,986,783,1
3,0,7,15,140,986,783,1
3,0,7,15,140,986,783,1
3,0,7,15,140,1132,783,0
3,0,7,15,140,1420,783,1
3,0,7,15,140,1135,783,0
3,0,7,15,140,890,783,1
3,0,7,15,140,1411,783,1
3,0,7,15,140,1185,783,0
1,0,7,15,140,1308,783,1
1,0,7,15,140,1305,783,0
1,0,7,15,140,1286,783,1
1,0,7,15,140,1289,783,0
3,0,7,15,140,72,783,0
1,0,7,15,140,840,783,0
3,1,7,15,160,956,784,0
3,1,7,15,160,1143,784,0
3,1,7,15,160,1143,784,1
0,1,7,15,160,913,784,0
4,1,7,15,160,984,784,0
3,1,7,15,160,1271,784,1
3,1,7,15,160,1076,784,0
4,1,7,15,160,969,784,1
3,1,7,15,160,168,784,0
3,1,7,15,160,168,784,0
3,1,7,15,160,168,784,0
3,1,7,15,160,168,784,0
3,1,7,15,160,168,784,0
3,1,7,15,160,167,784,1
3,1,7,15,160,1252,784,1
3,1,7,15,160,967,784,0
3,1,7,15,160,972,784,0
3,1,7,15,160,465,784,0
3,1,7,15,160,524,784,1
3,1,7,15,160,1081,784,1
3,1,7,15,160,1158,784,1
3,1,7,15,160,1219,784,0
3,1,7,15,160,1219,784,0
3,1,7,15,160,1219,784,0
3,1,7,15,160,1219,784,0
3,1,7,15,160,509,784,1
3,1,7,15,160,898,784,1
3,1,7,15,160,1146,784,0
3,1,7,15,160,394,784,1
3,1,7,15,160,890,784,1
3,1,7,15,160,1080,784,1
3,1,7,15,160,1087,784,1
3,1,7,15,160,1087,784,0
3,1,7,15,160,1277,784,1
3,1,7,15,160,1173,784,1
3,1,7,15,160,1281,784,0
3,1,7,15,160,1146,784,0
3,1,7,15,160,966,784,0
3,1,7,15,160,1444,784,1
3,1,7,15,160,890,784,0
6,1,7,15,160,1220,784,1
6,1,7,15,160,1220,784,1
6,1,7,15,160,1220,784,1
6,1,7,15,160,1220,784,1
6,1,7,15,160,1220,784,1
6,1,7,15,160,1220,784,1
6,1,7,15,160,1220,784,1
6,1,7,15,160,1220,784,1
6,1,7,15,160,1220,784,1
6,1,7,15,160,1220,784,0
6,1,7,15,160,1220,784,0
1,1,7,15,160,884,784,1
1,1,7,15,160,884,784,1
1,1,7,15,160,884,784,0
1,1,7,15,160,851,784,0
1,1,7,15,160,633,784,1
1,1,7,15,160,851,784,1
1,1,7,15,160,1322,784,0
1,1,7,15,160,1322,784,0
1,1,7,15,160,1289,784,0
1,1,7,15,160,1299,784,1
3,1,7,15,160,493,784,0
1,1,7,15,160,840,784,1
1,1,7,15,160,634,784,0
1,1,7,15,160,876,785,0
1,1,7,15,160,876,785,1
1,1,7,15,160,876,785,0
3,1,7,15,160,168,785,0
3,1,7,15,160,168,785,0
3,1,7,15,160,167,785,1
3,1,7,15,160,1252,785,0
3,1,7,15,160,972,785,0
3,1,7,15,160,1081,785,1
3,1,7,15,160,1194,785,0
3,1,7,15,160,1158,785,1
3,1,7,15,160,1157,785,0
3,1,7,15,160,1219,785,0
3,1,7,15,160,1219,785,0
3,1,7,15,160,1219,785,0
3,1,7,15,160,1219,785,0
3,1,7,15,160,1135,785,1
3,1,7,15,160,898,785,0
3,1,7,15,160,898,785,0
3,1,7,15,160,1171,785,0
3,1,7,15,160,1179,785,0
3,1,7,15,160,1109,785,0
3,1,7,15,160,1080,785,1
3,1,7,15,160,1087,785,1
3,1,7,15,160,1109,785,0
3,1,7,15,160,1080,785,1
3,1,7,15,160,1173,785,0
3,1,7,15,160,1163,785,1
3,1,7,15,160,1140,785,0
